"DictWordID","PojUnicode","PojInput","KipUnicode","KipInput","HanLoTaibunPoj","HanLoTaibunKip","HoaBun","DataProvidedBy"
"16303","sià-sì-sià-chèng","sia3-si3-sia3-cheng3","sià-sì-sià-tsìng","sia3-si3-sia3-tsing3","卸世卸眾","卸世卸眾","丟人現眼","匿名"
"16304","hui-bûn","hui-bun5","hui-bûn","hui-bun5","緋聞","緋聞","緋聞","匿名"
"16305","chhng","chhng","tshng","tshng","伸","伸","伸","匿名"
"16306","thng","thng","thng","thng","賰","賰","剩","匿名"
"16307","chio̍h-ta","chioh8-ta","tsio̍h-ta","tsioh8-ta","石礁","石礁","礁石","匿名"
"16308","chio̍h-ta","chioh8-ta","tsio̍h-ta","tsioh8-ta","石礁","石礁","岩礁","匿名"
"16309","chio̍h-ta","chioh8-ta","tsio̍h-ta","tsioh8-ta","石礁","石礁","礁岩","匿名"
"16310","thiāu-pêng","thiau7-peng5","thiāu-pîng","thiau7-ping5","柱爿","柱爿","壁柱","匿名"
"16311","thiāu-ē-chio̍h","thiau7-e7-chioh8","thiāu-ē-tsio̍h","thiau7-e7-tsioh8","柱下石","柱下石","基座","匿名"
"16312","thiāu-ē-chio̍h","thiau7-e7-chioh8","thiāu-ē-tsio̍h","thiau7-e7-tsioh8","柱下石","柱下石","基座","匿名"
"16313","o͘-thiāu","oo-thiau7","oo-thiāu","oo-thiau7","槔柱","槔柱","桔槔","匿名"
"16314","káu-hiā","kau2-hia7","káu-hiā","kau2-hia7","螻蟻","螻蟻","螞蟻","匿名"
"16315","káu-hiā","kau2-hia7","káu-hiā","kau2-hia7","螻蟻","螻蟻","螻蟻","匿名"
"16316","kim-chhù-khǹg-bâ","kim-chhu3-khng3-ba5","kim-tshù-khǹg-bâ","kim-tshu3-khng3-ba5","金厝囥媌","金厝囥媌","金屋藏嬌","匿名"
"16317","chháu-keh","chhau2-keh","tsháu-keh","tshau2-keh","草鍥","草鍥","鐮刀","匿名"
"16318","liâm-to","liam5-to","liâm-to","liam5-to","鐮刀","鐮刀","鐮刀","匿名"
"16319","kau-kau","kau-kau","kau-kau","kau-kau","鉤鉤","鉤鉤","鐮刀","匿名"
"16320","hā-ha-o͘","ha7-ha-oo","hā-ha-oo","ha7-ha-oo","夏哈烏","夏哈烏","鋸齒小鐮刀","匿名"
"16321","thn̂g-á-kak","thng5-a2-kak","thn̂g-á-kak","thng5-a2-kak","糖仔角","糖仔角","方糖","匿名"
"16322","lò-lò-tn̂g","lo3-lo3-tng5","lò-lò-tn̂g","lo3-lo3-tng5","躼躼長","躼躼長","落落長","匿名"
"16323","nǹg-hoat-lu̍t-phāng","nng3-hoat-lut8-phang7","nǹg-huat-lu̍t-phāng","nng3-huat-lut8-phang7","軁法律縫","軁法律縫","鑽法律漏洞","匿名"
"16324","hiau--lâng","hiau--lang5","hiau--lâng","hiau--lang5","僥人","僥人","背約","匿名"
"16325","hiau","hiau","hiau","hiau","僥","僥","毀約","匿名"
"16326","hiau--lâng","hiau--lang5","hiau--lâng","hiau--lang5","僥人","僥人","毀約","匿名"
"16327","ta-po͘-kiáⁿ","ta-poo-kiann2","ta-poo-kiánn","ta-poo-kiann2","查埔囝","查埔囝","男人","匿名"
"16328","ē-tàu-pn̄g","e7-tau3-png7","ē-tàu-pn̄g","e7-tau3-png7","下晝飯","下晝飯","中餐","匿名"
"16329","chi̍t-phoat","chit8-phoat","tsi̍t-phuat","tsit8-phuat","一撇","一撇","逗號","匿名"
"16330","chi̍t-phoat","chit8-phoat","tsi̍t-phuat","tsit8-phuat","一撇","一撇","逗點","匿名"
"16331","chi̍t-phoat","chit8-phoat","tsi̍t-phuat","tsit8-phuat","一撇","一撇","點號","匿名"
"16332","tō͘-tiám","too7-tiam2","tōo-tiám","too7-tiam2","逗點","逗點","逗點","匿名"
"16333","nn̄g-tiám","nng7-tiam2","nn̄g-tiám","nng7-tiam2","兩點","兩點","冒號","匿名"
"16334","chat-tiám","chat-tiam2","tsat-tiám","tsat-tiam2","節點","節點","句點","匿名"
"16335","chat-tiám","chat-tiam2","tsat-tiám","tsat-tiam2","節點","節點","句號","匿名"
"16336","mn̄g-tiám","mng7-tiam2","mn̄g-tiám","mng7-tiam2","問點","問點","問號","匿名"
"16337","mn̄g-tiám","mng7-tiam2","mn̄g-tiám","mng7-tiam2","問點","問點","疑問號","匿名"
"16338","hāiⁿ-tiám","hainn7-tiam2","hāinn-tiám","hainn7-tiam2","唉點","唉點","驚嘆號","匿名"
"16339","hāiⁿ-tiám","hainn7-tiam2","hāinn-tiám","hainn7-tiam2","唉點","唉點","感嘆號","匿名"
"16340","hāiⁿ-tiám","hainn7-tiam2","hāinn-tiám","hainn7-tiam2","唉點","唉點","嘆號","匿名"
"16341","ín-kù-tiám","in2-ku3-tiam2","ín-kù-tiám","in2-ku3-tiam2","引句點","引句點","引號","匿名"
"16342","jī-khah","ji7-khah","jī-khah","ji7-khah","字卡","字卡","投影片","匿名"
"16343","lim-chia̍h-chhit","lim-chiah8-chhit","lim-tsia̍h-tshit","lim-tsiah8-tshit","啉食𨑨","啉食𨑨","吃喝玩樂","匿名"
"16344","kàiⁿ-jiah-ní/kàiⁿ-liah-ní","kainn3-jiah-ni2/kainn3-liah-ni2","kàinn-jiah-ní/kàinn-liah-ní","kainn3-jiah-ni2/kainn3-liah-ni2","間跡染","間跡染","絞染","匿名"
"16345","kàiⁿ-chōa","kainn3-choa7","kàinn-tsuā","kainn3-tsua7","間逝","間逝","空行","匿名"
"16346","kàiⁿ-sek","kainn3-sek","kàinn-sik","kainn3-sik","間色","間色","混色","匿名"
"16347","ū-tang-tio̍h-á","u7-tang-tioh8-a2","ū-tang-tio̍h-á","u7-tang-tioh8-a2","有當著仔","有當著仔","有時","匿名"
"16348","ū-tang-tio̍h-á","u7-tang-tioh8-a2","ū-tang-tio̍h-á","u7-tang-tioh8-a2","有當著仔","有當著仔","有時候","匿名"
"16349","Khó-pí","Kho2-pi2","Khó-pí","Kho2-pi2","可比","可比","譬如","匿名"
"16350","sit-kiám-tiám","sit-kiam2-tiam2","sit-kiám-tiám","sit-kiam2-tiam2","失點點","失點點","粗心","匿名"
"16351","sit-kiám-tiám","sit-kiam2-tiam2","sit-kiám-tiám","sit-kiam2-tiam2","失點點","失點點","疏忽","匿名"
"16352","ha̍p-tiám","hap8-tiam2","ha̍p-tiám","hap8-tiam2","合點","合點","分子","匿名"
"16353","tiám-tiám-kim","tiam2-tiam2-kim","tiám-tiám-kim","tiam2-tiam2-kim","點點金","點點金","小心翼翼","匿名"
"16354","tiám-tiám-chin","tiam2-tiam2-chin","tiám-tiám-tsin","tiam2-tiam2-tsin","點點真","點點真","小心翼翼","匿名"
"16355","kìⁿ-tio̍h chîⁿ tio̍h piàn-tiám","kinn3-tioh8 chinn5 tioh8 pian3-tiam2","kìnn-tio̍h tsînn tio̍h piàn-tiám","kinn3-tioh8 tsinn5 tioh8 pian3-tiam2","見著錢著變點","見著錢著變點","見錢眼開","匿名"
"16356","iáu-ê","iau2-e5","iáu-ê","iau2-e5","猶的","猶的","其他的","匿名"
"16357","ìn-pán","in3-pan2","ìn-pán","in3-pan2","印版","印版","印版","匿名"
"16358","ìn-pán","in3-pan2","ìn-pán","in3-pan2","印版","印版","印刷","匿名"
"16359","ìn-pán-tiàm","in3-pan2-tiam3","ìn-pán-tiàm","in3-pan2-tiam3","印版店","印版店","印版店","匿名"
"16360","ìn-pán-tiàm","in3-pan2-tiam3","ìn-pán-tiàm","in3-pan2-tiam3","印版店","印版店","印刷行","匿名"
"16361","ìn-kang","in3-kang","ìn-kang","in3-kang","印工","印工","印刷工人","匿名"
"16362","saⁿ-tùi-hoán/sio-tùi-hoán","sann-tui3-hoan2/sio-tui3-hoan2","sann-tuì-huán/sio-tuì-huán","sann-tui3-huan2/sio-tui3-huan2","相對反","相對反","相反","匿名"
"16363","ún-chún","un2-chun2","ún-tsún","un2-tsun2","允准","允准","允許","匿名"
"16364","iá-liân","ia2-lian5","iá-liân","ia2-lian5","野蓮","野蓮","水蓮","匿名"
"16365","pat-kòa-hông","pat-koa3-hong5","pat-kuà-hông","pat-kua3-hong5","八卦紅","八卦紅","仙人掌","匿名"
"16366","chin-chu-hoan-be̍h","chin-chu-hoan-beh8","tsin-tsu-huan-be̍h","tsin-tsu-huan-beh8","真珠番麥","真珠番麥","玉米筍","匿名"
"16367","o͘-kut-á","oo-kut-a2","oo-kut-á","oo-kut-a2","烏骨仔","烏骨仔","秋葵","匿名"
"16368","nōa-tāu-á","noa7-tau7-a2","nuā-tāu-á","nua7-tau7-a2","爛豆仔","爛豆仔","秋葵","匿名"
"16369","liâm-tāu","liam5-tau7","liâm-tāu","liam5-tau7","黏豆","黏豆","秋葵","匿名"
"16370","liâm-kak-tāu-á","liam5-kak-tau7-a2","liâm-kak-tāu-á","liam5-kak-tau7-a2","黏角豆仔","黏角豆仔","秋葵","匿名"
"16371","chin-chu-sún","chin-chu-sun2","tsin-tsu-sún","tsin-tsu-sun2","真珠筍","真珠筍","玉米筍","匿名"
"16372","chá-chhio","cha2-chhio","tsá-tshio","tsa2-tshio","早𪁎","早𪁎","早婚","匿名"
"16373","phó͘-thai","phoo2-thai","phóo-thai","phoo2-thai","普篩","普篩","普篩","匿名"
"16374","song-chiong","song-chiong","song-tsiong","song-tsiong","喪鐘","喪鐘","喪鐘","匿名"
"16375","Mô͘-kiat-chō","Moo5-kiat-cho7","Môo-kiat-tsō","Moo5-kiat-tso7","魔羯座","魔羯座","魔羯座","匿名"
"16376","Chúi-pân-chō","Chui2-pan5-cho7","Tsuí-pân-tsō","Tsui2-pan5-tso7","水瓶座","水瓶座","水瓶座","匿名"
"16377","Siang-hî-chō","Siang-hi5-cho7","Siang-hî-tsō","Siang-hi5-tso7","雙魚座","雙魚座","雙魚座","匿名"
"16378","Bó͘-iûⁿ-chō","Boo2-iunn5-cho7","Bóo-iûnn-tsō","Boo2-iunn5-tso7","牡羊座","牡羊座","牡羊座","匿名"
"16379","Kim-gû-chō","Kim-gu5-cho7","Kim-gû-tsō","Kim-gu5-tso7","金牛座","金牛座","金牛座","匿名"
"16380","Siang-chú-chō","Siang-chu2-cho7","Siang-tsú-tsō","Siang-tsu2-tso7","雙子座","雙子座","雙子座","匿名"
"16381","Kī-hē-chō/Kū-hōe-chō/Kṳ̄-hō̤e-chō","Ki7-he7-cho7/Ku7-hoe7-cho7/Kur7-hore7-cho7","Kī-hē-tsō/Kū-huē-tsō/Kīr-hēre-tsō","Ki7-he7-tso7/Ku7-hue7-tso7/Kir7-here7-tso7","巨蟹座","巨蟹座","巨蟹座","匿名"
"16382","Sai-á-chō","Sai-a2-cho7","Sai-á-tsō","Sai-a2-tso7","獅仔座","獅仔座","獅子座","匿名"
"16383","Chhú-lú-chō/Chhí-lí-chō/Chhṳ́-lṳ́-chō","Chhu2-lu2-cho7/Chhi2-li2-cho7/Chhur2-lur2-cho7","Tshú-lú-tsō/Tshí-lí-tsō/Tshír-lír-tsō","Tshu2-lu2-tso7/Tshi2-li2-tso7/Tshir2-lir2-tso7","處女座","處女座","處女座","匿名"
"16384","Thian-pêng-chō","Thian-peng5-cho7","Thian-pîng-tsō","Thian-ping5-tso7","天秤座","天秤座","天秤座","匿名"
"16385","Thian-giat-chō","Thian-giat-cho7","Thian-giat-tsō","Thian-giat-tso7","天蠍座","天蠍座","天蠍座","匿名"
"16386","Siā-chhiú-chō","Sia7-chhiu2-cho7","Siā-tshiú-tsō","Sia7-tshiu2-tso7","射手座","射手座","射手座","匿名"
"16387","lia̍h-tiong-pān","liah8-tiong-pan7","lia̍h-tiong-pān","liah8-tiong-pan7","掠中範","掠中範","折衷","匿名"
"16388","chúi-siōng","chui2-siong7","tsuí-siōng","tsui2-siong7","水象","水象","水象","匿名"
"16389","hong-siōng","hong-siong7","hong-siōng","hong-siong7","風象","風象","風象","匿名"
"16390","hóe-siōng/hé-siōng","hoe2-siong7/he2-siong7","hué-siōng/hé-siōng","hue2-siong7/he2-siong7","火象","火象","火象","匿名"
"16391","thó͘-siōng","thoo2-siong7","thóo-siōng","thoo2-siong7","土象","土象","土象","匿名"
"16392","tiam-ê/tiam-ôe","tiam-e5/tiam-oe5","tiam-ê/tiam-uê","tiam-e5/tiam-ue5","砧鞋","砧鞋","修皮鞋","匿名"
"16393","tiam-ê/tiam-ôe","tiam-e5/tiam-oe5","tiam-ê/tiam-uê","tiam-e5/tiam-ue5","砧鞋","砧鞋","修補皮鞋","匿名"
"16394","soeh-àm-o͘/seh-àm-o͘","soeh-am3-oo/seh-am3-oo","sueh-àm-oo/seh-àm-oo","sueh-am3-oo/seh-am3-oo","楔暗烏","楔暗烏","趁黑","匿名"
"16395","siap-àm-o͘","siap-am3-oo","siap-àm-oo","siap-am3-oo","屧暗烏","屧暗烏","趁黑","匿名"
"16396","sēng-àm-o͘","seng7-am3-oo","sīng-àm-oo","sing7-am3-oo","乘暗烏","乘暗烏","趁黑","匿名"
"16397","chhiúⁿ-àm-o͘","chhiunn2-am3-oo","tshiúnn-àm-oo","tshiunn2-am3-oo","搶暗烏","搶暗烏","趁黑","匿名"
"16398","sàng-chò-tui/sàng-chòe-tui","sang3-cho3-tui/sang3-choe3-tui","sàng-tsò-tui/sàng-tsuè-tui","sang3-tso3-tui/sang3-tsue3-tui","送做堆","送做堆","送做堆","匿名"
"16399","sàng-chò-tui/sàng-chòe-tui","sang3-cho3-tui/sang3-choe3-tui","sàng-tsò-tui/sàng-tsuè-tui","sang3-tso3-tui/sang3-tsue3-tui","送做堆","送做堆","配對","匿名"
"16400","phah-hāi","phah-hai7","phah-hāi","phah-hai7","拍害","拍害","搞壞","匿名"
"16401","phah-hāi","phah-hai7","phah-hāi","phah-hai7","拍害","拍害","弄壞","匿名"
"16402","phah-hāi","phah-hai7","phah-hāi","phah-hai7","拍害","拍害","破壞","匿名"
"16403","phah-hāi","phah-hai7","phah-hāi","phah-hai7","拍害","拍害","損害","匿名"
"16404","hāi-mi̍h","hai7-mih8","hāi-mi̍h","hai7-mih8","害物","害物","廢物","匿名"
"16405","thàm-sok","tham3-sok","thàm-sok","tham3-sok","探索","探索","探索","匿名"
"16406","thàm-sak","tham3-sak","thàm-sak","tham3-sak","探索","探索","探索","匿名"
"16407","thàm-sek","tham3-sek","thàm-sik","tham3-sik","探索","探索","探索","匿名"
"16408","phiⁿ-thâu","phinn-thau5","phinn-thâu","phinn-thau5","偏頭","偏頭","好處","匿名"
"16409","sak-chhú","sak-chhu2","sak-tshú","sak-tshu2","索取","索取","索取","匿名"
"16410","khiú thâu-chang","khiu2 thau5-chang","khiú thâu-tsang","khiu2 thau5-tsang","搝頭鬃","搝頭鬃","拔頭髮","匿名"
"16411","giú thâu-chang","giu2 thau5-chang","giú thâu-tsang","giu2 thau5-tsang","搝頭鬃","搝頭鬃","拔頭髮","匿名"
"16412","thô͘-chiu","thoo5-chiu","thôo-tsiu","thoo5-tsiu","塗州","塗州","陰間","匿名"
"16413","chat-pió-á","chat-pio2-a2","tsat-pió-á","tsat-pio2-a2","節錶仔","節錶仔","計時","匿名"
"16414","iù-gín-á","iu3-gin2-a2","iù-gín-á","iu3-gin2-a2","幼囡仔","幼囡仔","小小孩","匿名"
"16415","pú-thâu","pu2-thau5","pú-thâu","pu2-thau5","斧頭","斧頭","斧頭","匿名"
"16416","phòa-chhâ","phoa3-chha5","phuà-tshâ","phua3-tsha5","破柴","破柴","砍柴","匿名"
"16417","pé-koan","pe2-koan","pé-kuan","pe2-kuan","把關","把關","把關","匿名"
"16418","hìⁿ-sak","hinn3-sak","hìnn-sak","hinn3-sak","挕捒","挕捒","丟掉","匿名"
"16419","saⁿ-poaⁿ","sann-poann","sann-puann","sann-puann","相搬","相搬","全部","匿名"
"16420","tâng-o","tang5-o","tâng-o","tang5-o","茼蒿","茼蒿","茼蒿","匿名"
"16421","tōa-ku̍t","toa7-kut8","tuā-ku̍t","tua7-kut8","大掘","大掘","十字鎬","匿名"
"16422","àm-bîn-bong soaⁿ-niau","am3-bin5-bong soann-niau","àm-bîn-bong suann-niau","am3-bin5-bong suann-niau","暗眠摸山貓","暗眠摸山貓","伸手不見五指","匿名"
"16423","kok-pih","kok-pih","kok-pih","kok-pih","各馝","各馝","乖戾","匿名"
"16424","kok-pih","kok-pih","kok-pih","kok-pih","各馝","各馝","古怪","匿名"
"16425","kok-pih","kok-pih","kok-pih","kok-pih","各馝","各馝","詼諧","匿名"
"16426","sán-pi-pa","san2-pi-pa","sán-pi-pa","san2-pi-pa","瘦卑巴","瘦卑巴","骨瘦如柴","匿名"
"16427","teh/leh","teh/leh","teh/leh","teh/leh","咧","咧","正在","匿名"
"16428","ko͘-láu","koo-lau2","koo-láu","koo-lau2","孤佬","孤佬","孤僻","匿名"
"16429","chéng-thn̂g","cheng2-thng5","tsíng-thn̂g","tsing2-thng5","種傳","種傳","遺傳","匿名"
"16430","poe̍h-chhut","poeh8-chhut","pue̍h-tshut","pueh8-tshut","拔出","拔出","拔出","匿名"
"16431","giáu","giau2","giáu","giau2","搝","搝","拉","匿名"
"16432","cheng-bōng-khòng","cheng-bong7-khong3","tsing-bōng-khòng","tsing-bong7-khong3","舂墓壙","舂墓壙","冒失","匿名"
"16433","bô chio","bo5 chio","bô tsio","bo5 tsio","無招","無招","沒邀約","匿名"
"16434","iá-sàm","ia2-sam3","iá-sàm","ia2-sam3","猶搧","猶搧","斧頭","匿名"
"16435","thàm-kiô","tham3-kio5","thàm-kiô","tham3-kio5","探橋","探橋","架橋","匿名"
"16436","thàm-kiô","tham3-kio5","thàm-kiô","tham3-kio5","探橋","探橋","搭建橋樑","匿名"
"16437","thàm-khóng","tham3-khong2","thàm-khóng","tham3-khong2","探礦","探礦","探礦","匿名"
"16438","tham-khòng","tham-khong3","tham-khòng","tham-khong3","探礦","探礦","探礦","匿名"
"16439","chia̍t-ūn-ia̍h","chiat8-un7-iah8","tsia̍t-ūn-ia̍h","tsiat8-un7-iah8","捷運驛","捷運驛","捷運站","匿名"
"16440","khùn bē khì","khun3 be7 khi3","khùn bē khì","khun3 be7 khi3","睏袂去","睏袂去","睡不著","匿名"
"16441","ko͘-n̂g","koo-ng5","koo-n̂g","koo-ng5","鴣黃","鴣黃","貓頭鷹","匿名"
"16442","âng-ku","ang5-ku","âng-ku","ang5-ku","紅龜","紅龜","紅龜粿","匿名"
"16443","âng-ku-kó̤","ang5-ku-kor2","âng-ku-kér","ang5-ku-ker2","紅龜粿","紅龜粿","紅龜粿","匿名"
"16444","âng-ku-kó̤","ang5-ku-kor2","âng-ku-kér","ang5-ku-ker2","紅龜粿","紅龜粿","紅龜","匿名"
"16445","piàⁿ-tiān-tōng","piaⁿ3-tian7-tong7","piàⁿ-tiān-tōng","piaⁿ3-tian7-tong7","拚電動","拚電動","電競","匿名"
"16446","piak-khang","piak-khang","piak-khang","piak-khang","煏空","煏空","敗漏","匿名"
"16447","Kong Khok Ki-tōng Tùi","Kong Khok Ki-tong7 Tui3","Kong Khok Ki-tōng Tuì","Kong Khok Ki-tong7 Tui3","攻殼機動隊","攻殼機動隊","攻殼機動隊","匿名"
"16448","Kong Khok Ki-tōng-tùi","Kong Khok Ki-tong7-tui3","Kong Khok Ki-tōng-tuì","Kong Khok Ki-tong7-tui3","攻殼機動隊","攻殼機動隊","攻殼機動隊","匿名"
"16449","Khan-ti-ko thàn thiòng","Khan-ti-ko than3 thiong3","Khan-ti-ko thàn thiòng","Khan-ti-ko than3 thiong3","牽豬哥趁暢","牽豬哥趁暢","空歡喜","匿名"
"16450","Kong Khok Ki-tōng-tūi","Kong Khok Ki-tong7-tui7","Kong Khok Ki-tōng-tuī","Kong Khok Ki-tong7-tui7","攻殼機動隊","攻殼機動隊","攻殼機動隊","匿名"
"16451","Hóⁿ-éng Jím-chiá","Hoⁿ2-eng2 Jim2-chia2","Hóⁿ-íng Jím-tsiá","Hoⁿ2-ing2 Jim2-tsia2","火影忍者","火影忍者","火影忍者","匿名"
"16452","Kúi Bia̍t Chi Jīm","Kui2 Biat8 Chi Jim7","Kuí Bia̍t Tsi Jīm","Kui2 Biat8 Tsi Jim7","鬼滅之刃","鬼滅之刃","鬼滅之刃","匿名"
"16453","Iā-pô-kiap","Ia7-po5-kiap","Iā-pô-kiap","Ia7-po5-kiap","夜婆俠","夜婆俠","蝙蝠俠","匿名"
"16454","Kǹg-thih-kiap","Kng3-thih-kiap","Kǹg-thih-kiap","Kng3-thih-kiap","鋼鐵俠","鋼鐵俠","鋼鐵人","匿名"
"16455","Ti-tu-kiap","Ti-tu-kiap","Ti-tu-kiap","Ti-tu-kiap","蜘蛛俠","蜘蛛俠","蜘蛛人","匿名"
"16456","Tâi-phiò","Tai5-phio3","Tâi-phiò","Tai5-phio3","台票","台票","台幣","匿名"
"16457","hē-nî","he7-ni5","hē-nî","he7-ni5","繫年","繫年","紀年","匿名"
"16458","Iû-hì-ông","Iu5-hi3-ong5","Iû-hì-ông","Iu5-hi3-ong5","遊戲王","遊戲王","遊戲王","匿名"
"16459","Eng-hiông Liân-bêng","Eng-hiong5 Lian5-beng5","Ing-hiông Liân-bîng","Ing-hiong5 Lian5-bing5","英雄聯盟","英雄聯盟","英雄聯盟","匿名"
"16460","Kiàm Lêng","Kiam3 Leng5","Kiàm Lîng","Kiam3 Ling5","劍靈","劍靈","劍靈","匿名"
"16461","Kim-kong Chiàn-sū","Kim-kong Chian3-su7","Kim-kong Tsìan-sū","Kim-kong Tsian3-su7","金剛戰士","金剛戰士","金剛戰士","匿名"
"16462","Kng-thâu Ko--koh","Kng-thau5 Ko--koh","Kng-thâu Ko--koh","Kng-thau5 Ko--koh","光頭哥哥","光頭哥哥","光頭哥哥","匿名"
"16463","Kúi Bia̍t chi Jīm","Kui2 Biat8 chi Jim7","Kuí Bia̍t tsi Jīm","Kui2 Biat8 tsi Jim7","鬼滅之刃","鬼滅之刃","鬼滅之刃","匿名"
"16464","sí-bông chi ak","si2-bong5 chi ak","sí-bông tsi ak","si2-bong5 tsi ak","死亡之握","死亡之握","死亡之握","匿名"
"16465","Lâm-hong Kong-hn̂g","Lam5-hong Kong-hng5","Lâm-hong Kong-hn̂g","Lam5-hong Kong-hng5","南方公園","南方公園","南方公園","匿名"
"16466","ah-hêng-á","ah-heng5-a2","ah-hîng-á","ah-hing5-a2","鴨雄仔","鴨雄仔","雄鴨","匿名"
"16467","ah-hêng-á","ah-heng5-a2","ah-hîng-á","ah-hing5-a2","鴨雄仔","鴨雄仔","公鴨","匿名"
"16468","ah-hêng","ah-heng5","ah-hîng","ah-hing5","鴨雄","鴨雄","公鴨","匿名"
"16469","ah-kak","ah-kak","ah-kak","ah-kak","鴨鵤","鴨鵤","雄鴨","匿名"
"16470","chiàⁿ-hoan-kang","chiann3-hoan-kang","tsiànn-huan-kang","tsiann3-huan-kang","正番公","正番公","雄鴨","匿名"
"16471","chiàⁿ-hoan-kang","chiann3-hoan-kang","tsiànn-huan-kang","tsiann3-huan-kang","正番公","正番公","公鴨","匿名"
"16472","chiù-ku","chiu3-ku","tsiù-ku","tsiu3-ku","蛀龜","蛀龜","臭蟲","匿名"
"16473","chhì-lô-á-thâng","chhi3-lo5-a2-thang5","tshì-lô-á-thâng","tshi3-lo5-a2-thang5","刺羅仔蟲","刺羅仔蟲","毛毛蟲","匿名"
"16474","liâm-á-hṳ̂/liâm-á-hî","liam5-a2-hur5/liam5-a2-hi5","liâm-á-hîr/liâm-á-hî","liam5-a2-hir5/liam5-a2-hi5","鯰仔魚","鯰仔魚","小鯰魚","匿名"
"16475","gō͘-hoe","goo7-hoe","gōo-hue","goo7-hue","五花","五花","五花肉","匿名"
"16476","iah-bōe","iah-boe7","iah-buē","iah-bue7","猶未","猶未","還沒","匿名"
"16477","iah-bē","iah-be7","iah-bē","iah-be7","猶未","猶未","還沒","匿名"
"16478","eⁿ-á-tiâu","enn-a2-tiau5","enn-á-tiâu","enn-a2-tiau5","嬰仔潮","嬰仔潮","嬰兒潮","匿名"
"16479","iá-bōe","ia2-boe7","iá-buē","ia2-bue7","猶未","猶未","還沒","匿名"
"16480","iá-bē","ia2-be7","iá-bē","ia2-be7","猶未","猶未","還沒","匿名"
"16481","thàm-khòng","tham3-khong3","thàm-khòng","tham3-khong3","探礦","探礦","探礦","匿名"
"16482","goe̍h-bâi","goeh8-bai5","gue̍h-bâi","gueh8-bai5","月眉","月眉","上弦月","匿名"
"16483","jîn-chheng tāi-bêng-sû","jin5-chheng tai7-beng5-su5","jîn-tshing tāi-bîng-sû","jin5-tshing tai7-bing5-su5","人稱代名詞","人稱代名詞","人稱代名詞","匿名"
"16484","thok-thàu","thok-thau3","thok-thàu","thok-thau3","戳透","戳透","洩露","匿名"
"16485","e-chái-á","e-chai2-a2","e-tsái-á","e-tsai2-a2","下早仔","下早仔","早晨","匿名"
"16486","e-chái-á","e-chai2-a2","e-tsái-á","e-tsai2-a2","下早仔","下早仔","上午","匿名"
"16487","e-chái-tǹg","e-chai2-tng3","e-tsái-tǹg","e-tsai2-tng3","下早頓","下早頓","早餐","匿名"
"16488","e-chái-pn̄g","e-chai2-png7","e-tsái-pn̄g","e-tsai2-png7","下早飯","下早飯","早餐","匿名"
"16489","e-chái-tǹg","e-chai2-tng3","e-tsái-tǹg","e-tsai2-tng3","下早頓","下早頓","早飯","匿名"
"16490","e-chái-pn̄g","e-chai2-png7","e-tsái-pn̄g","e-tsai2-png7","下早飯","下早飯","早飯","匿名"
"16491","lī-ha̍p-pi-hoan/lî-ha̍p-pi-hoan","li7-hap8-pi-hoan/li5-hap8-pi-hoan","lī-ha̍p-pi-huan/lî-ha̍p-pi-huan","li7-hap8-pi-huan/li5-hap8-pi-huan","離合悲歡","離合悲歡","悲歡離合","匿名"
"16492","liōng-pit/liāng-pit","liong7-pit/liang7-pit","liōng-pit/liāng-pit","liong7-pit/liang7-pit","諒必","諒必","想必","匿名"
"16493","liōng-pit/liāng-pit","liong7-pit/liang7-pit","liōng-pit/liāng-pit","liong7-pit/liang7-pit","諒必","諒必","諒必","匿名"
